series,class,d_mm,P_mm,d2_mm,As_mm2,Dk_mm,Lk_mm,Eb_MPa,Ec_MPa,muG,muK,MA_Nm,FA_N,deltaZ_mm,deltaS_mm_per_N,deltaP_mm_per_N,Phi,F_proof_N,FM_target_N,FM_N,k_vdi,k_meas,delta_k,Fb_max_N,Fk_residual_N,sigma_b_MPa,SF_yield,SF_ult,pass_fail,fail_reason
M8,8.8,8.0,1.25,7.188,36.6,17.434438876594964,26.256797468984473,205632.8851246428,203648.34273518625,0.18616127984358283,0.13302820082881522,28.829211613455946,4697.376046835907,0.005918275052755016,4.787757187450367e-06,8.129973292640325e-07,0.14515853655749322,23424.0,16396.8,16396.8,0.7,0.7,0.0,17078.66423261892,11324.595728526936,466.63017029013446,1.3715358344748052,1.7144197930935066,1,ok
M10,12.9,10.0,1.5,9.026,58.0,24.501033356958363,66.05748819964012,209136.10357163512,209278.0965544208,0.12070956233765387,0.16110542735834602,120.69190901948048,2222.8675290897336,0.016179608945625173,2.125343059047217e-06,8.752413592721105e-07,0.29169029670638175,63800.0,44660.0,44660.0,0.7,0.7,0.0,45308.388889099166,37693.368802379475,781.1791187775718,1.408127756565402,1.5617416936452642,1,ok
M10,8.8,10.0,1.5,9.026,58.0,19.247408666759945,35.08610376671432,209415.48651792938,201185.34076998744,0.20282961887683362,0.1254137937260486,50.193483792937194,8162.342185711858,0.01865604623158691,4.283336329764222e-06,9.548996264050832e-07,0.18229412237156958,37120.0,25984.0,25984.0,0.7,0.7,0.0,27471.94700524078,15748.091671268614,473.65425871104793,1.3511965494443723,1.6889956868054654,1,ok
M8,8.8,8.0,1.25,7.188,36.6,17.305520117688882,38.41836511978911,207229.36279740243,205814.20366777352,0.12820999003234682,0.09470137455739117,21.265538206780647,6452.615273174021,0.014724143969686495,5.055733598376903e-06,1.2314883606450381e-06,0.19587162162740188,23424.0,16396.8,16396.8,0.7,0.7,0.0,17660.684217294336,8866.153219551712,482.53235566377964,1.326335928540181,1.6579199106752263,1,ok
M20,10.9,20.0,2.5,18.376,245.0,49.398121224607934,60.531559363771734,209829.92689900703,207927.9256493294,0.13742129386989402,0.14337031043449153,791.4794943285882,14365.342994735276,0.0036745978772706233,1.0605156365495124e-06,1.9268488336319948e-07,0.15375423190585685,230300.0,161210.0,161210.0,0.7,0.7,0.0,163418.73227821972,146121.21855830267,667.0152337886519,1.4092631657912704,1.5591847791733204,1,ok
M20,10.9,20.0,2.5,18.376,245.0,46.70085960062509,61.51601784596182,209369.9001650821,207195.3995616722,0.1302176351006393,0.08938946537423514,516.1937212567198,17320.436171451667,0.015785205461386318,1.0356725152169495e-06,2.3542830690721237e-07,0.1852160763406505,230300.0,161210.0,161210.0,0.7,0.7,0.0,164418.02322818496,134679.05566517354,671.0939723599386,1.4006980225056094,1.549708450431738,1,ok
M8,8.8,8.0,1.25,7.188,36.6,13.58612758108584,72.62772828591278,203734.68861712978,203140.230715825,0.08481288276460562,0.12209374043065564,20.636657276017463,5408.890336365235,0.009524568527349522,5.546534430406265e-06,4.812576697751452e-06,0.46457429003441236,23424.0,16396.8,16396.8,0.7,0.7,0.0,18909.631387890873,12581.302268649739,516.6565952975649,1.2387338240236656,1.5484172800295821,1,ok
M16,8.8,16.0,2.0,14.701,157.0,28.398440928136424,72.30932938775135,200948.69205066687,205226.37696497462,0.09447484747062034,0.14224574736010054,202.81196864226777,780.7281164680347,0.003944796644326936,1.2965696071244943e-06,9.542776416818152e-07,0.4239637506223031,100480.0,70336.0,70336.0,0.7,0.7,0.0,70667.00042047407,68133.6892949107,450.10828293295583,1.4218800770109996,1.7773500962637494,1,ok
M10,10.9,10.0,1.5,9.026,58.0,24.662289510026607,47.73044797270718,207104.3478159888,204400.92768103938,0.17490741126554402,0.13412672078403098,91.97113632868498,10810.18325346717,0.005973458928318758,3.689406314983789e-06,6.262847447262038e-07,0.14511806708617578,54520.0,38164.0,38164.0,0.7,0.7,0.0,39732.7528985905,27538.443940648052,685.0474637688018,1.3721676959849933,1.5181429827919077,1,ok
M10,8.8,10.0,1.5,9.026,58.0,22.33364376614189,35.118410185308,208761.7301521098,208511.71471398542,0.21047587000404722,0.06619693749902891,36.38217741836182,712.4052055071589,0.018914966888588715,3.4692626030482414e-06,5.698383956730709e-07,0.14108050178826148,37120.0,25984.0,25984.0,0.7,0.7,0.0,26084.506483869518,20689.136704172022,449.7328704115434,1.4230669851068396,1.7788337313835494,1,ok
M8,8.8,8.0,1.25,7.188,36.6,16.0475964606165,31.04532532813375,203453.21269693022,203648.94311487602,0.12909282191792265,0.10573203371349345,21.832713986462025,5066.608694728028,0.007394053320613868,4.248912962902084e-06,1.132895874773609e-06,0.21050466654309602,23424.0,16396.8,16396.8,0.7,0.7,0.0,17463.344773788074,11022.838650959047,477.1405675898381,1.3413238015639868,1.6766547519549835,1,ok
M12,8.8,12.0,1.75,10.863,84.3,24.692099553448102,68.81881958870116,205081.4665564426,202506.23746432265,0.125618596477223,0.10668288525616255,76.46587503833186,5129.33309913424,0.007710880440090543,3.5099140137332705e-06,1.0716185707933004e-06,0.23389958513282852,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,38966.14888389558,32153.780621782716,462.231896606116,1.3845864050039074,1.7307330062548845,1,ok
M24,10.9,24.0,3.0,22.051,353.0,45.57354616927253,33.158245364613805,206231.3878190614,208331.19916788524,0.18188967201901712,0.13127038570923552,1065.911365916794,79734.93062000454,0.005115117547996163,1.8966081915507518e-06,1.588252247319179e-07,0.07727091691403919,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,238435.19119908503,156211.67714578833,675.4537994308358,1.391656987927348,1.5397056036642998,1,ok
M16,8.8,16.0,2.0,14.701,157.0,34.29496765950536,52.77540683832419,206796.2096943446,209285.13862172174,0.16180161801586884,0.13021207016128597,231.33173113207027,22790.109965164145,0.014522467958222592,1.675791356143986e-06,3.7403263929932684e-07,0.18247061217489324,100480.0,70336.0,70336.0,0.7,0.7,0.0,74494.52531687664,44619.6763738756,474.48742240048813,1.3488239514593752,1.6860299393242189,1,ok
M8,10.9,8.0,1.25,7.188,36.6,13.246059275211856,24.892091516200793,205498.6399255516,202253.42265261794,0.16543739028407003,0.15722280579787068,38.462828293970794,2785.5206684788436,0.007033886731231016,3.6430927541417964e-06,1.700908381506384e-06,0.31828368638624527,34404.0,24082.8,24082.8,0.7,0.7,0.0,24969.385786868523,20867.644078631634,682.2236553789213,1.377847268397494,1.5244267650355252,1,ok
M10,8.8,10.0,1.5,9.026,58.0,23.06546038538037,24.955210084930634,203895.5476981875,207657.2030120065,0.1340288847159397,0.14955855954579766,63.221177911687974,54.24163192454352,0.011068597690032487,4.196781984902295e-06,3.854384873389142e-07,0.08411609386188972,37120.0,25984.0,25984.0,0.7,0.7,0.0,25988.562594202187,23518.76768257726,448.07866541727907,1.4283206262543022,1.7854007828178777,1,ok
M10,10.9,10.0,1.5,9.026,58.0,20.061735714798736,25.136187116680418,207713.21611582494,205174.86732868355,0.09229983834436581,0.13871496513424528,75.79708807452431,2087.7836584195543,0.018509771859742653,2.194734010672745e-06,5.60568282787005e-07,0.20345073719047949,54520.0,38164.0,38164.0,0.7,0.7,0.0,38588.761124399694,29783.104111873326,665.3234676620636,1.4128466012226284,1.5631494311399294,1,ok
M10,10.9,10.0,1.5,9.026,58.0,24.703995615856726,62.14483459615689,204027.68254825927,207274.39979248593,0.125975412606274,0.14188277522758644,93.63928625561394,7002.238500342557,0.016450275287198526,3.0926170379403867e-06,8.451452987832185e-07,0.21462577639625077,54520.0,38164.0,38164.0,0.7,0.7,0.0,39666.86087464774,28487.053013710938,683.9113943904783,1.374447052220493,1.5206648237333116,1,ok
M10,8.8,10.0,1.5,9.026,58.0,19.615263262362525,78.04973840470794,205806.17525000102,204551.94951379453,0.0855335015545566,0.10099548828360617,39.268768718196625,3820.1143044508617,0.01422173691336806,3.825316671295449e-06,1.9729057546992415e-06,0.3402604470387815,37120.0,25984.0,25984.0,0.7,0.7,0.0,27283.833800971694,21010.94416841184,470.4109276029602,1.3605126123689406,1.7006407654611757,1,ok
M24,10.9,24.0,3.0,22.051,353.0,57.49034794407415,33.25508367146444,201754.80867465545,202367.77469755776,0.17101316780336437,0.08704971959464237,925.251278759895,88989.80676453258,0.01627710962750318,1.647018685133294e-06,8.065835000798747e-08,0.04668601154462391,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,236428.57914596278,138017.38788859753,669.7693460225574,1.4034682321342626,1.552773363212376,1,ok
M16,12.9,16.0,2.0,14.701,157.0,32.90404790099306,33.925155332631334,209190.40742965968,202876.1415278759,0.1504284655503201,0.10180455234918298,316.1291861491167,31203.95043370611,0.01929930227103278,1.4227040574729893e-06,2.8486686790086173e-07,0.16682578958674513,172700.0,120889.99999999999,120889.99999999999,0.7,0.7,0.0,126095.62366932866,83589.47665669718,803.1568386581444,1.3695955099352692,1.519005929200935,1,ok
M10,12.9,10.0,1.5,9.026,58.0,22.831819699127752,77.43015058301631,206209.86948261235,206479.89360983353,0.14332710914171373,0.1319304763737089,97.93058846547974,301.72968004434017,0.01908720437167441,4.34186306274918e-06,1.280940319900843e-06,0.22781168622281375,63800.0,44660.0,44660.0,0.7,0.7,0.0,44728.737547194374,41032.4014630615,771.1851301240409,1.426376050356509,1.581980710395401,1,ok
M16,8.8,16.0,2.0,14.701,157.0,25.850670824670583,46.7534844554844,201515.81036378667,200267.80218529436,0.1800261569257069,0.11961011514960307,178.3102851169054,24160.146600709773,0.0034068223383604103,2.323448937648034e-06,9.670803719851352e-07,0.2938981182006083,100480.0,70336.0,70336.0,0.7,0.7,0.0,77436.62162139942,52241.133281478644,493.22688930827655,1.2975772689472884,1.6219715861841104,1,ok
M12,8.8,12.0,1.75,10.863,84.3,29.717517736833006,51.22292780752711,202836.8098042434,205318.6476914975,0.15335554506285945,0.09064693715015024,79.59157368167932,2640.8171158457676,0.0126146699536035,4.148207187933992e-06,4.955607811923695e-07,0.10671523307948567,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,38048.21541403777,32690.925374163307,451.3430060977197,1.4179902897651957,1.7724878622064946,1,ok
M10,10.9,10.0,1.5,9.026,58.0,22.7787084686355,54.66193061213906,204723.88080025784,201652.72355661402,0.13195888360285307,0.11322242556166236,73.471703879979,4969.072795128562,0.014437007065075658,2.781882858597557e-06,9.017887949286686e-07,0.24480705115653392,54520.0,38164.0,38164.0,0.7,0.7,0.0,39380.46405795758,30492.201817359386,678.9735182406479,1.3844428018867694,1.5317239510236595,1,ok
M12,8.8,12.0,1.75,10.863,84.3,20.39118298084888,73.86006347185653,200343.86007475434,201024.3987247461,0.18501795116770112,0.10184041701797972,68.15143893588007,9583.37709323415,0.0065187699669227465,2.566489783554563e-06,2.281357001743913e-06,0.4705918117425513,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,42276.25878891712,31348.208430287807,501.4977317783763,1.2761772575331032,1.595221571916379,1,ok
M24,10.9,24.0,3.0,22.051,353.0,53.19857578271501,35.24129307302483,206590.48682060576,203639.54553806817,0.182679088709915,0.11639496183592361,1094.793925342907,79803.86813477689,0.00671957073309969,1.220366529989726e-06,1.0863748298936991e-07,0.08174353269697665,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,238797.4501042203,153937.48682791175,676.4800286238535,1.3895458257832365,1.5373698498027297,1,ok
M24,10.9,24.0,3.0,22.051,353.0,38.237500390235766,57.3217140413839,204041.37330798735,201718.25872370205,0.15654515066785296,0.09909520131822204,749.6619638355307,74156.29104645085,0.0077256020642904565,1.0284085933023422e-06,6.441414126827931e-07,0.3851253537279996,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,260833.46782042083,182058.12081950242,738.9050079898607,1.2721526987037266,1.4074880921828465,1,ok
M16,10.9,16.0,2.0,14.701,157.0,27.40001908327754,31.481591287099544,203032.5972438049,204816.8099351733,0.07996836607611485,0.12508067570542403,257.66497404890606,11357.608218931946,0.005728788411687985,2.1883415990953718e-06,5.908121849072871e-07,0.21258707895479378,147580.0,103306.0,103306.0,0.7,0.7,0.0,105720.4807551757,92301.52981938368,673.378858313221,1.3959452222106454,1.5444500330841182,1,ok
M10,10.9,10.0,1.5,9.026,58.0,21.59587651562264,27.64266765670163,200328.25309816873,208149.37462729166,0.15666260575805285,0.11097616082822215,70.79506774896922,4192.765344274668,0.016203250555349463,4.252147695363184e-06,5.643566827211427e-07,0.11717142525376564,54520.0,38164.0,38164.0,0.7,0.7,0.0,38655.27229114326,31098.39694437878,666.4702119162631,1.4104156242741481,1.5604598396224616,1,ok
M24,12.9,24.0,3.0,22.051,353.0,38.9885112142662,20.820311962000176,206516.86367527445,207621.7021909289,0.1568722097968156,0.11883550782615729,1010.6445976387848,13290.719052864237,0.009624885765808677,1.547606658823965e-06,1.9770441105776165e-07,0.1132774635246881,388300.0,271810.0,271810.0,0.7,0.7,0.0,273315.5389427277,254510.10911314163,774.2649828405885,1.4207022458440128,1.5756879453906323,1,ok
M10,12.9,10.0,1.5,9.026,58.0,16.294935167488052,68.46424835383591,202276.47275908012,201590.13282107067,0.15397000972384614,0.13266355692935333,76.58749197970623,17138.329218431154,0.019802037725309387,4.878301938411731e-06,3.0942680662888985e-06,0.38811425480924183,63800.0,44660.0,44660.0,0.7,0.7,0.0,51311.62987328686,31689.529711027797,884.6832736773597,1.243382838501777,1.379024602701971,1,ok
M8,12.9,8.0,1.25,7.188,36.6,19.097298543173913,61.98155852138097,204985.88139494645,207080.21365443704,0.16986198221733395,0.14574052088167516,56.60590540785444,1979.5473124081511,0.016910038347030032,5.795359994500759e-06,1.4437844506915967e-06,0.19944130989822142,40260.0,28182.0,28182.0,0.7,0.7,0.0,28576.803508992187,24261.339504348354,780.7869811200051,1.408834966000711,1.5625260532007883,1,ok
M8,12.9,8.0,1.25,7.188,36.6,14.946928733838487,73.03573445775127,202224.02867208055,208674.30560503525,0.17362616253219576,0.15631891057445224,49.42532311606932,4673.376560805103,0.017312461820380463,2.1882491165556794e-06,3.1547127496782278e-06,0.5904426849113729,40260.0,28182.0,28182.0,0.7,0.7,0.0,30941.361004163642,23027.747613335363,845.392377162941,1.3011709470240302,1.4431168685175606,1,ok
M16,12.9,16.0,2.0,14.701,157.0,38.466151933768344,66.75923366730194,206950.79590331335,202323.68070625715,0.15189388860414801,0.07273050954737492,277.83339424566185,42562.13524357835,0.0037660413336478423,2.271754564597451e-06,3.84002081510221e-07,0.14459234511302904,172700.0,120889.99999999999,120889.99999999999,0.7,0.7,0.0,127044.15894788688,83063.95652591423,809.1984646362222,1.3593698555699911,1.5076647489048993,1,ok
M20,8.8,20.0,2.5,18.376,245.0,47.28701504187078,69.42411023419169,200922.63022067226,209477.46618582655,0.15384527995990668,0.05862259577495496,269.79314072508754,41539.24033341715,0.006045137834099531,9.667975099517402e-07,2.442752943405172e-07,0.2017015768785841,156800.0,109760.0,109760.0,0.7,0.7,0.0,118138.53027758872,71607.73385218893,482.1980827656683,1.3272553808784389,1.6590692260980484,1,ok
M10,12.9,10.0,1.5,9.026,58.0,18.165874629492457,25.889467381838163,203715.22724969187,206297.75614285373,0.1366456690888858,0.15648030759715276,93.10625608701064,16651.898577523967,0.006319096416721958,5.041892288119239e-06,7.970122108256938e-07,0.1365002991519575,63800.0,44660.0,44660.0,0.7,0.7,0.0,46932.98913728008,29198.850489231958,809.1894678841393,1.3593849693524427,1.5076815114636182,1,ok
M16,12.9,16.0,2.0,14.701,157.0,38.116636850708375,28.253710235961528,202701.97350310668,208935.73510796827,0.05849916600901507,0.13026749587839473,403.2669664694824,3316.9122059756614,0.012730450872895406,2.1211087480932743e-06,1.6839317841142468e-07,0.07355013615057514,172700.0,120889.99999999999,120889.99999999999,0.7,0.7,0.0,121133.959344349,112256.68891131977,771.5538811741975,1.425694338191849,1.5812246296309598,1,ok
M10,8.8,10.0,1.5,9.026,58.0,18.223703478146106,43.77298547351392,202444.76514828272,201862.86436037868,0.17001156062611722,0.16019969659012498,56.58085469370297,10131.332550340445,0.005791018804917247,2.2415942683940226e-06,1.3582292030151425e-06,0.37730439111878405,37120.0,25984.0,25984.0,0.7,0.7,0.0,29806.59625912812,18066.568490560676,513.9068320539332,1.2453619218139402,1.5567024022674252,1,ok
M8,10.9,8.0,1.25,7.188,36.6,15.116812017769783,56.391806030290276,207380.5593337588,202955.1218073648,0.13505139477938452,0.1494584277296161,40.090104008219946,7765.32592451971,0.019379444621481806,3.7364355400393803e-06,2.425317755024233e-06,0.393608383666908,34404.0,24082.8,24082.8,0.7,0.7,0.0,27139.29738579694,16228.852905977827,741.5108575354355,1.2676820446355757,1.4025418366180837,1,ok
M16,12.9,16.0,2.0,14.701,157.0,25.68802910725266,58.93655225585399,200151.5911105505,200994.3198212172,0.177662909113632,0.08240398220929566,237.4210804814768,27719.48501892071,0.00611194716215327,1.3725226486188499e-06,1.4634697231770619e-06,0.5160344356816128,172700.0,120889.99999999999,120889.99999999999,0.7,0.7,0.0,135194.20880912367,105319.58852857922,861.1096102491953,1.2774215813033054,1.4167766629000296,1,ok
M12,8.8,12.0,1.75,10.863,84.3,18.142738305764397,67.47014043506138,202564.6761590001,201749.7767459227,0.17931929367354005,0.11052829105447853,66.214251509841,2578.6121597410497,0.009467404025994415,2.2718690091242245e-06,3.157395769802786e-06,0.5815512594003169,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,39265.995149002374,34943.61022968973,465.7887918031124,1.3740133108881807,1.7175166386102259,1,ok
M12,12.9,12.0,1.75,10.863,84.3,28.391185998471414,67.5722320892014,201079.0108496919,209499.83470903014,0.16836492876893744,0.10305441353678779,147.22712772046648,4572.062820088875,0.019621940952333144,4.210707718151471e-06,6.875666591102175e-07,0.1403691598620884,92730.0,64910.99999999999,64910.99999999999,0.7,0.7,0.0,65552.77661689256,56974.82530606901,777.6130085040636,1.4145853888377327,1.5689037948927582,1,ok
M24,12.9,24.0,3.0,22.051,353.0,49.42814931373213,58.61433879043337,201169.05348064427,203434.58594495186,0.17946686207935858,0.17070836986590976,1632.1037847277623,43866.63645457976,0.010189615686384204,1.9820456149863473e-06,2.2433008917813535e-07,0.1016735675409757,388300.0,271810.0,271810.0,0.7,0.7,0.0,276270.07742436015,227785.18141083422,782.6347802389806,1.4055087095210752,1.5588369323779199,1,ok
